name,sold,original_price,promo_price,store_name,url,img,rating,review
Pampers  - 幫寶適日本進口一級幫紙尿片細碼80片 (平行進口) (新舊包裝隨機發貨),已售出 10+,$ 299.00,$ 99.00,海豚e寶,https://www.hktvmall.com/hktv/zh/s/S6395001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/affe/37cd/09c6/pqOdfHNlVy20230728200350_300.png,NA,NA
大王 - [非原箱] 廸士尼 加大碼學習褲 XL50片x 2包 (新舊包裝隨機發送) [平行進口],已售出 10+,$ 388.00,$ 218.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/55fb/3aea/4980/cQgmCwijqF20230729222540_300.jpg,NA,NA
Moony - 學習褲-大碼 (44片-女 9-14kg) (2包裝)-新舊包裝/圖案隨機發送,已售出 10+,9-14kg,$ 240.00,Babysmile,https://www.hktvmall.com/hktv/zh/s/H0158001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/680f/16ae/21aa/HVQeHtdhIK20230602112513_300.jpg,NA,NA
Pampers  - 【原箱】幫寶適ICHIBAN 【新版】特級棉柔紙尿片 大碼 L Size 52片 × 3包 (4987176171283)【平行進口】,已售出 10+,$ 880.00,$ 365.00,MIKO MALL,https://www.hktvmall.com/hktv/zh/s/S2457001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/0e20/3612/b70b/HHfJeTEial20230504100316_300.png,NA,NA
LABORATOIRES DE BIARRITZ - ALGA NATIS 有機海藻抗敏嬰幼兒護臀霜,已售出 10+,預防尿布疹|原價$168,$ 165.00,Miss Organic,https://www.hktvmall.com/hktv/zh/exp/Redemption_H6185002_20230726,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a299/a042/d06c/EUrZRMrhex20220510232848_300.png,NA,NA
HUGGIES - Huggies 海底奇兵游泳專用紙尿褲(2-3)-12片 X 3袋 [平行進口產品],已售出 10+,$ 360.00,$ 89.90,Ocean One,https://www.hktvmall.com/hktv/zh/s/H6242001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a91f/61c0/89d7/vOpyilgZsn20220318161926_300.jpg,NA,NA
Pampers  - (原箱優惠) 日本板 幫寶適 ICHIBAN 拉拉褲 特級棉柔 XL加大 46片 x 3包【新舊包裝隨機發貨】 (平行進口),已售出 10+,"新包裝, 平均 $123包",$ 369.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/0a44/af9c/54c0/LsaKsiPVtP20230620102135_300.png,NA,NA
Pampers  - [原箱] Ichiban 紙尿片 細碼 78片X3 (平行進口),已售出 10+,$ 698.00,$ 348.00,BB20 特賣場,https://www.hktvmall.com/hktv/zh/s/S6113001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/7493/1fc7/f4b9/hEyziqbbMz20230628162654_300.jpg,NA,NA
AdoraBaBies - 納米抗菌高級嬰兒保濕修護濕紙巾家用裝 (80片 x 4包) **加厚版** | 韓國製 | 無香 | 天然,已售出 10+,有效期至 29/5/2025,$ 95.00,Adorababies韓國旗艦店,https://www.hktvmall.com/hktv/zh/s/H0257002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/72f8/e49e/e119/YvpBwUBjbx20230628112637_300.png,NA,NA
HUGGIES - Huggies 天然加厚 嬰兒濕紙巾 192片,已售出 10+,✅店長推介,$ 58.00,虎哥藥妝百貨,https://www.hktvmall.com/hktv/zh/s/H9004002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a71b/ff88/16cc/FCFhzqHTIw20221122154614_300.png,NA,NA
Pampers  - [原箱] 新版幫寶適 Ichiban 中碼尿片 M64片 x 3包 [平行進口],已售出 10+,$ 599.00,$ 355.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/503b/424a/a319/VKKHGiWwlI20230709224442_300.jpg,NA,NA
大王 - 【原箱優惠】學習褲大碼 拉拉褲 增量版 PL58片*3包(男女共用) (4902011843224)【平行進口】,已售出 10+,增量裝56+2片,$ 305.00,MIKO MALL,https://www.hktvmall.com/hktv/zh/s/S2457001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/0b57/2498/077d/ZKVPJdLnmm20230119225438_300.jpg,NA,NA
LEC - (小鹿斑比20包) 日本製造LEC Disney Baby 99%以上純水嬰兒濕紙巾 (80枚入) x 20包,已售出 10+,"$ 1,298.00",$ 398.00,六本木,https://www.hktvmall.com/hktv/zh/exp/Redemption_H5789001_20230710,https://images.hktv-img.com/images/HKTV/13757/4000002678_main_34836090_20200225183207_01_300.jpg,NA,NA
KUKU Duckbill - KUKU 春夏練習短褲 - 中碼/藍色,已售出 10+,,$ 69.00,NA,https://www.hktvmall.com/hktv/zh/s/H0260007,https://images.hktvmall.com/h0260007/fc1c54a690779a21c3724bcb41a7b288a6160aa6/h0260007_ku2349blue_150904074642_01_300.jpg,NA,(1)
Wing Ko Kids - Elibell 學習褲 加加大碼16片,已售出 10+,$ 99.00,$ 80.00,wing ko kids,https://www.hktvmall.com/hktv/zh/s/H7410001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/5fb9/af47/11f8/JEPmusqPfY20230525175811_300.jpg,NA,NA
Pampers  - (日本版)幫寶適 ICHIBAN 拉拉褲 特級棉柔 巧虎 XL 加大碼 30片 x 2包 (平行進口),已售出 10+,平均 $140 包,$ 280.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/aef7/1ef4/b71b/prKffTIyFP20230306133233_300.png,NA,NA
LEC - 【官方授權正貨】麵包超人濕抹巾便利蓋,已售出 10+,$ 45.00,$ 42.75,Atopico/Kaneson/LEC 水99.9% 官方店,https://www.hktvmall.com/hktv/zh/s/H0793002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/9898/0dee/4520/sRCreUVuRe20220727143041_300.jpg,NA,NA
CHARLIE BANANA® - 兩用游泳及學習褲-中碼-Delicious Donuts,已售出 10+,,$ 121.00,Winc Design Limited,https://www.hktvmall.com/hktv/zh/s/S1175001,https://images.hktvmall.com/s1175001/192292/s1175001_888959_180605060238_01_300.jpg,NA,NA
Pampers  - (L 9-14kg / 46枚入) 日本製造 Pampers最高級360°通氣 拉拉褲/學習褲/紙尿褲,已售出 10+,$ 238.00,$ 198.00,六本木,https://www.hktvmall.com/hktv/zh/exp/Redemption_H5789001_20230710,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/95fc/8b16/9cfb/UgLtYfHxGV20221220175717_300.jpg,NA,NA
HUGGIES - [原箱] 鉑金裝Magic Comfort學習褲 XXL (33lb+) 加加大碼26片 x 4,已售出 10+,$ 690.00,$ 449.00,The One Baby,https://www.hktvmall.com/hktv/zh/promo/MMS_MDQP_H5980001_20230714_KCproduct1PCS10OFF,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/3b34/20db/58eb/nXqjRdXKPh20230603202306_300.png,NA,NA
滴露 - Dettol 滴露 殺菌濕紙巾 10片,已售出 10+,✅店長推介,$ 18.00,虎哥藥妝百貨,https://www.hktvmall.com/hktv/zh/s/H9004002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/48c9/6448/0362/gASlCcMUlR20221123164240_300.png,NA,NA
Pampers  - [原箱] 新版幫寶適 Ichiban 細碼尿片S78片 x 3包 [平行進口],已售出 10+,$ 599.00,$ 355.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/66cc/3a25/4295/QnzHFfWUrt20230709224509_300.jpg,NA,NA
大王 - [原箱] 廸士尼中碼學習褲 M70片 x 3包 (新舊包裝隨機發送) [平行進口],已售出 10+,$ 499.00,$ 300.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/5652/c00d/18a0/PoanUOGWls20230710211458_300.jpg,NA,NA
Moony - MOONY 男用藍色游泳褲 M (3片) (平行進口貨),已售出 10+,$ 68.00,$ 35.00,UP TO U,https://www.hktvmall.com/hktv/zh/s/H6589001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/3b58/68b9/d38a/UhGtiqBaEr20230606111150_300.jpg,NA,NA
大王 - 男女共用 學習褲XXXL 加加加大碼(15-35kg) 14片枚日本製 743081 x2包 Goo.N 日本 拉拉褲 褲仔 新舊包裝隨機發送,已售出 10+,13週年激安價平均@$119/pack,$ 238.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a6e8/81ed/1aff/ZNzXxbIqwA20230628233437_300.jpg,NA,NA
Mother-ease - One Size™ 有機純棉尿布-2件,已售出 10+,$ 370.00,$ 160.00,寶寶拍檔,https://www.hktvmall.com/hktv/zh/s/H8134001,https://images.hktv-img.com/images/HKTV/32742/ME-ONESIDE-SD-ORGANIC_main_62549853_20210408162143_01_300.jpg,NA,NA
HUGGIES - HUGGIES 紙尿片 (細碼 4-8千克) (60片裝/包) 1包,已售出 10+,$ 165.00,$ 118.00,小雄批發,https://www.hktvmall.com/hktv/zh/promo/MMS_MDQP_H6729001_20221111_dic2023,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/1d64/182d/62fb/DsHluoldVL20230222172007_300.jpg,NA,NA
LEC - (反斗奇兵 三眼仔) 日本製造LEC Disney Baby 99%以上純水嬰兒濕紙巾 (60枚入) x 1包,已售出 10+,$ 68.00,$ 38.00,Casual House,https://www.hktvmall.com/hktv/zh/exp/Redemption_G5002002_20230710,https://images.hktv-img.com/images/HKTV/17453/7000002675_main_36778560_20200408170614_01_300.jpg,NA,NA
LEC - 麵包超人 濕紙巾60枚連盒 (平行進口),已售出 10+,$ 99.00,$ 69.00,嬰之寶,https://www.hktvmall.com/hktv/zh/s/H9110001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/da75/c50e/98a2/XmagZRVMYU20220406191950_300.png,NA,(1)
Pampers  - 幫寶適ICHIBAN 【新版】特級棉柔學習褲(9-14kg) 大碼 PL48片(4987176171375)【平行進口】,已售出 10+,$ 280.00,$ 133.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/b170/9a8e/00cc/ditPaAVQlP20230504090542_300.png,NA,NA
KUKU Duckbill - KUKU 寶寶薄練習褲 - 中碼/藍色,已售出 10+,,$ 69.00,NA,https://www.hktvmall.com/hktv/zh/s/H0260007,https://images.hktvmall.com/h0260007/m/photos/8818587893810_1_300.jpg,NA,NA
日豚百貨 - 5條 BEABA 游泳拉拉褲 （可二次使用 /獨立包裝/5條套裝/XL碼/適用於12-16kg),已售出 10+,最快送達 | 原價$199,$ 83.00,家品雜貨店XD,https://www.hktvmall.com/hktv/zh/promo/MMS_MDQP_H7343015_20230706_three5percent,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/2570/b562/b098/jhZAxHKjlS20230718234149_300.jpg,NA,NA
大王 - 大王(GOON) 學習褲 XL加大碼 增量裝 (男女共用) (12-20kg) 50片 x 3包【新舊包裝隨機發貨】(平行進口),已售出 10+,"大減價, $88 包",$ 264.00,Express,https://www.hktvmall.com/hktv/zh/s/H6401001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/839b/769b/d0d0/VKzKfdRfdr20230801112510_300.png,NA,NA
Merries - 【原箱優惠】嬰兒紙尿片S(70＋6枚)*2包(4-8公斤) <增量版>(4901301419224)【平行進口】,已售出 10+,$ 350.00,$ 218.00,旬美百貨店,https://www.hktvmall.com/hktv/zh/exp/Redemption_B0202001_20220223,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/09bd/ff45/9410/oTbQHKXrWJ20230706233348_300.jpg,NA,NA
HUGGIES - Huggies - 好奇 Diamond 親膚學習褲 大碼 46片裝 (9-14公斤 男女寶寶適用),已售出 10+,$ 120.00,$ 100.00,Milan Store,https://www.hktvmall.com/hktv/zh/s/H0257001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/1e1b/4237/466c/ZOlpfWsGEZ20230721181512_300.jpg,NA,NA
Pampers  - 【原箱優惠】幫寶適ICHIBAN 【新版】拉拉褲 XL加大碼52片*4包(4987176141408)【平行進口】,已售出 10+,$ 788.00,$ 490.00,MIKO MALL,https://www.hktvmall.com/hktv/zh/s/S2457001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a81c/99e1/cd85/LhNpkGaPge20230621144514_300.jpg,NA,NA
"Pampers  - [3件優惠裝] [原裝正貨] 日本進口Ichiban安睡褲大碼34片 (挑戰0漏尿, 360 °全方位防漏, 拉拉褲, 學習褲)",已售出 10+,$ 840.00,$ 780.00,NA,https://www.hktvmall.com/hktv/zh/exp/Redemption_H6924001_20230804_hipp,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/32b0/b501/049c/bjMHYBdhsu20230419195048_300.jpg,NA,NA
大王 - 大王 99%純水 無香料嬰兒親膚濕紙巾 70枚 x 12包入(原箱) [平行進口],已售出 10+,$ 198.00,$ 136.00,一買當先,https://www.hktvmall.com/hktv/zh/s/H9801001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/c0e9/4100/4181/TPzycxFkdi20220930015750_300.jpg,NA,NA
Dr.Heart - [日本制]嬰兒加護濕紙巾 70片 x 3包,已售出 10+,多買多平|原價$148,$ 61.00,瓦森,https://www.hktvmall.com/hktv/zh/s/H9572001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/56e5/d35c/f1d8/EMCZepWuPc20221012220814_300.jpg,NA,(2)
BABY GAGA - Go-FreeTM 尿布墊 (橙熊),已售出 10+,$ 82.00,$ 66.00,小日子雜貨店,https://www.hktvmall.com/hktv/zh/s/H6819001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/2bbd/caef/1858/RybMnYlSez20220302020841_300.png,NA,NA
unicharm - MOONY 游泳專用學習褲 x 3枚 藍色(M size) (16430)(平行進口),已售出 10+,$ 70.00,$ 36.00,Wishh Beauty!,https://www.hktvmall.com/hktv/zh/exp/MMS_RP_H0623009_20230725_00035,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/67bf/22d3/cb5b/jEfrzOmTzz20220630164417_300.jpg,NA,NA
---- - Baby Bear 無酒精嬰兒濕紙巾－淡香 (72片) [平行進口],已售出 10+,$ 24.90,$ 15.00,置好價,https://www.hktvmall.com/hktv/zh/s/H9059001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/354a/4567/5966/EEHMAtwXxI20221011160319_300.jpg,NA,NA
HUGGIES - 【原箱優惠】好奇天然透氣紙尿片 初生0碼 (<3.5kg) 30片 x 6 包,已售出 10+,$ 499.00,$ 302.00,The One Baby,https://www.hktvmall.com/hktv/zh/promo/MMS_MDQP_H5980001_20230714_KCproduct1PCS10OFF,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/c387/120c/8e48/ealiSbWMgb20230518173319_300.jpg,NA,NA
CHARLIE BANANA® - 兩用游泳及學習褲-中碼-Floriana,已售出 10+,,$ 121.00,Winc Design Limited,https://www.hktvmall.com/hktv/zh/s/S1175001,https://images.hktvmall.com/s1175001/803eb274a23cb09221606330fd7aab24394f8ce7/s1175001_8870226_180514011832_01_300.jpg,NA,NA
BambooBebe - [韓國製]竹纖維重用護翼尿片-3件裝 #環保尿片 #減少嬰兒皮膚敏感,已售出 10+,$ 295.00,$ 179.00,Milky Mama 母乳媽媽,https://www.hktvmall.com/hktv/zh/s/H7301001,https://images.hktv-img.com/images/HKTV/26394/M-KRBA204-S_main_63537801_20210424173427_01_300.jpg,NA,(1)
"Pampers  - 日本進口 Pampers Ichiban安睡褲 學習褲 拉拉褲 - 加大碼30片 XL30 X 2包 (12-17KG, 男女共用)",已售出 10+,日本直送,$ 324.00,孫悟空,https://www.hktvmall.com/hktv/zh/s/H9005003,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/2f0f/707e/58d3/KXdntvpuvk20230429151526_300.png,NA,NA
Pampers  - 日本進口 Pampers Ichiban安睡褲 學習褲 拉拉褲 - 加加大碼22片 XXL22 x 2 包 (15-28KG),已售出 10+,日本直送,$ 324.00,孫悟空,https://www.hktvmall.com/hktv/zh/s/H9005003,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d4b5/c7e6/5a57/vnFKGfcHLY20230429151851_300.png,NA,NA
Kangacare - 美國Rumparooz系列多用途低敏環保尿布褲 - Sweet (贈送一組兩片超細纖維尿墊),已售出 10+,防尿疹｜顛覆尿布褲傳統,$ 280.00,WaysAlif,https://www.hktvmall.com/hktv/zh/promo/MMS_MDQP_H6583002_20230804_WaysBBPromotion,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/59be/5f0a/1848/BiWxhiVxNa20230510160547_300.jpg,NA,NA
"LABORATOIRES DE BIARRITZ - ALGA NATIS 有機海藻免沖洗嬰兒護臀潔膚液 500ml (換片膏, 嬰兒尿布膏)",已售出 10+,預防尿布疹|原價$198,$ 195.00,Miss Organic,https://www.hktvmall.com/hktv/zh/exp/Redemption_H6185002_20230726,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/a968/727f/f3a1/QTccttDBUq20220509235348_300.png,NA,NA
Pampers  - 幫寶適日本進口一級幫紙尿片NB88片 (平行進口) (新舊包裝隨機發貨),已售出 10+,$ 299.00,$ 99.00,海豚e寶,https://www.hktvmall.com/hktv/zh/s/S6395001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/df68/bd89/200a/bBfxnCfsuP20230728200305_300.png,NA,NA
大王 - [原箱] 廸士尼 加大碼學習褲 L56片x 2包 (新舊包裝隨機發送) [平行進口],已售出 10+,$ 320.00,$ 228.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d3b4/0492/9d77/FaoHpCvGvj20221012071059_300.jpg,NA,NA
CHARLIE BANANA® - 兩用游泳及學習褲-中碼-Soccer,已售出 10+,,$ 121.00,Winc Design Limited,https://www.hktvmall.com/hktv/zh/s/S1175001,https://images.hktvmall.com/s1175001/192292/s1175001_8870230_180605055309_01_300.jpg,NA,NA
LEC - (唐老鴨20包) 日本製造LEC Disney Baby 99%以上純水嬰兒濕紙巾 (80枚入) x 20包,已售出 10+,"$ 1,298.00",$ 398.00,六本木,https://www.hktvmall.com/hktv/zh/exp/Redemption_H5789001_20230710,https://images.hktv-img.com/images/HKTV/13757/4000002672_main_34835550_20200225182345_01_300.jpg,NA,NA
THT - ✿柔軟濕紙巾80枚入x 3包✿,NA,✿JR日本特急直送✿,$ 39.00,★JR日本特急超市百貨,https://www.hktvmall.com/hktv/zh/exp/Redemption_H5102001_20230504_JapanFood,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/b18a/6d33/c962/WgVFIkcXJp20220621160515_300.jpg,NA,NA
KIT & KIN - Eco Nappies Size 2 (4-8 kgs) - 40s,NA,,$ 125.00,BABY CENTRAL LIMITED,https://www.hktvmall.com/hktv/zh/s/H6415004,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/fcbe/875a/bf27/VqmFPghHwo20230308115718_300.jpg,NA,NA
Pampers  - [原箱] Ichiban 紙尿片 細碼 56片X2包 (平行進口),NA,$ 298.00,$ 188.00,BB20 特賣場,https://www.hktvmall.com/hktv/zh/s/S6113001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d33b/a5cf/d28e/lWBMIiLPLT20230704125437_300.jpg,NA,NA
Moony - 新裝Unicharm男仔夜用學習褲 XXXL加加加大碼(18-35kg) 12片枚日本製 224722 x2包 標準裝 日本內銷 拉拉褲 褲仔 PXXXL XXXXL 新舊包裝隨機發送,NA,14週年激安價平均@$131,$ 262.00,Baby Pace 伴幼成長 日本生活百貨,https://www.hktvmall.com/hktv/zh/s/H8563001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/352a/f33c/910f/KkqOrUQgdl20230730235649_300.jpg,NA,NA
Pampers  - Pampers - 日本進口Ichiban紙尿片(中碼) 64 片,NA,$ 158.00,$ 148.00,Milan Store,https://www.hktvmall.com/hktv/zh/s/H0257001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/c60b/d55f/14b9/QpJwbkeBal20230630140336_300.jpg,NA,NA
Pampers  - [非原箱] 新版幫寶適 Ichiban 大碼尿片 L52片 x 1 包 [平行進口],NA,$ 218.00,$ 129.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/20db/3849/a459/OxcHDGUiNz20230714085554_300.jpg,NA,NA
Pampers  - [原箱] 新版幫寶適 Ichiban 大碼拉拉褲 L48片 x 1包 [平行進口],NA,$ 218.00,$ 129.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/54bc/8671/c2f5/KyJARsvteI20230714090010_300.jpg,NA,NA
Pampers  - (XL 12-17kg / 32枚入) Pampers 寶寶適 超薄乾爽 拉拉褲/學習褲/紙尿褲,NA,$ 168.00,$ 138.00,Casual House,https://www.hktvmall.com/hktv/zh/exp/Redemption_G5002002_20230710,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/ca9f/02c2/3d53/PKPcfraaDi20220119163718_300.jpg,NA,NA
HUGGIES - (新生兒 <5kg️ 30片) 好奇天然透氣紙尿片,NA,初生,$ 59.80,Casual House,https://www.hktvmall.com/hktv/zh/s/G5002002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/6039/7cdc/470b/DompMQkXSP20230727172834_300.jpg,NA,NA
Pampers  - (新生兒 5kg / 32枚入) 日本製造 Pampers最高級360°通氣 紙尿片,NA,$ 128.00,$ 98.00,Casual House,https://www.hktvmall.com/hktv/zh/exp/Redemption_G5002002_20230710,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d0f3/7746/1948/NXbpprdcxG20220119163313_300.jpg,NA,NA
Pampers  - (XL 12-17kg / 32枚入) Pampers 寶寶適 超薄乾爽 拉拉褲/學習褲/紙尿褲,NA,$ 168.00,$ 138.00,Tokyo Yen,https://www.hktvmall.com/hktv/zh/exp/Redemption_G5002003_20230710,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/38f1/414f/dcf5/JjaIwEQmLg20220119163707_300.jpg,NA,NA
Pampers  - (L 9-14kg / 52枚入) 日本製造 Pampers最高級360°通氣 拉拉褲/學習褲/紙尿褲,NA,$ 238.00,$ 198.00,Casual House,https://www.hktvmall.com/hktv/zh/exp/Redemption_G5002002_20230710,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/4329/fe71/ffbf/nlUGiVmzXh20230505165643_300.jpg,NA,NA
Pampers  - (L 9-14kg / 52枚入) 日本製造 Pampers最高級360°通氣 拉拉褲/學習褲/紙尿褲,NA,$ 238.00,$ 198.00,Tokyo Yen,https://www.hktvmall.com/hktv/zh/exp/Redemption_G5002003_20230710,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/3605/f655/a26e/wxsQYVkbKc20230505165836_300.jpg,NA,NA
Merries - 花王Merries - MERRIES 紙尿片加大碼 XL44片 x 4包 (原箱優惠)【新舊包裝隨機發貨】(平行進口),NA,平均$125包,$ 500.00,H&K GROCERTIES,https://www.hktvmall.com/hktv/zh/s/H6401002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/ac7c/abab/ef1d/XgbjCoXCrm20230321122532_300.png,NA,NA
Pampers  - [日本進口] Ichiban安睡褲 XL30加大碼學習褲 30片X2包 (平行進口),NA,新貨到港~特價發售,$ 318.00,BB20 特賣場,https://www.hktvmall.com/hktv/zh/s/S6113001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/3dc2/c2a4/b311/jxuvwWeAJL20230526184438_300.jpg,NA,NA
Pampers  - Pampers - Ichiban [原箱+日本進口]中碼拉拉褲 66片X3包(平行進口),NA,$ 698.00,$ 358.00,BB20 特賣場,https://www.hktvmall.com/hktv/zh/s/S6113001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/62f3/9e32/da44/HAdRJonlSU20230628172558_300.jpg,NA,NA
HUGGIES - (新生兒 <5kg️ 30片) 好奇天然透氣紙尿片,NA,初生,$ 59.80,MUST BUY,https://www.hktvmall.com/hktv/zh/s/H5789003,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/6745/8496/bbf8/yEpmURggdW20230727172801_300.jpg,NA,NA
HUGGIES - (0碼初生 <3.5kg️ 30片) 好奇天然透氣紙尿片,NA,0碼,$ 59.80,新宿仁,https://www.hktvmall.com/hktv/zh/s/H5789002,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/50a6/f176/dcff/XVpkHMTLUY20230727172511_300.jpg,NA,NA
Moony - Moony 紙尿片 新生兒 NB (5kg以下) 90枚日本製 增量裝 x 2 包(平行進口),NA,$ 279.00,$ 230.00,孫悟空,https://www.hktvmall.com/hktv/zh/s/H9005003,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/d2b5/d19f/57a4/LCAhqvZeJl20230728151344_300.png,NA,NA
Merries - <原箱優惠> 花王 Merries 日版 紙尿片 S細碼 82片 x 4包 (平行進口),NA,$ 488.00,$ 428.00,孫悟空,https://www.hktvmall.com/hktv/zh/s/H9005003,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/fae8/0ae3/d069/eygvbnSyOT20230729152043_300.png,NA,NA
大王 - [非原箱] 敏感肌大碼學習褲 L44片 x 2包 (新舊包裝隨機發送) [平行進口],NA,$ 319.00,$ 228.00,超級BB生活百貨店,https://www.hktvmall.com/hktv/zh/s/H6914001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/bc36/c297/8d54/nTLDRkgXsn20230606080048_300.jpg,NA,NA
Pampers  - [原箱] 超吸水修身褲 中碼42片X4包（6-12kg）(平行進口),NA,$ 598.00,$ 388.00,BB20 特賣場,https://www.hktvmall.com/hktv/zh/s/S6113001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/eba1/1e56/af7a/MRulBbmgBp20230630190029_300.jpg,NA,NA
"Merries - 日本花王透氣嬰兒拉拉褲(學習褲) M 中碼 (6-11 Kg), 52片(男女共用) (紙尿褲) (41903) 平行進口",NA,中碼褲(M) 52片,$ 105.00,10號店,https://www.hktvmall.com/hktv/zh/s/H8260001,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/1fa4/90d4/3248/XKKZEhXZNb20230629161654_300.jpg,NA,NA
Pampers  - (L 9-14kg / 42枚入) 日本製造 Pampers最高級360°通氣 紙尿片,NA,$ 238.00,$ 198.00,Tokyo Yen,https://www.hktvmall.com/hktv/zh/exp/Redemption_G5002003_20230710,https://cdn-mms.hktvmall.com/hktv/mms/uploadProductImage/abd0/5a8f/4307/ymHMLhihSB20230424212448_300.jpg,NA,NA
HUGGIES - 【原箱】 好奇 鉑金裝學習褲加大碼 62片 【香港行貨】,NA,新張尊享價,$ 788.00,海豚e寶,https://www.hktvmall.com/hktv/zh/s/S6395001,https://www.hktvmall.com/_ui/shared/common/images/24hDelivery/icDeliveryMerchant.png,NA,NA
